"5189216",2011,20121019,0109,20110524,1519,"8367","","2","5","7","0109","0","0","0","","0","29X","68TH AV","FOOTHILL BL","200","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","17",22517,"","N","B","E","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5189220",2011,20121010,0109,20110516,1356,"8675","1","1","5","7","0109","0","0","0","","0","07X","WEST GRAND AV","WEST ST","0","","Y","C","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","09",21801,"A","N","D","C","A","B","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5189224",2011,20121010,0109,20110518,0838,"7574","1","3","5","7","0109","0","0","0","","0","03X","HARRISON ST","9TH ST","65","N","N","B","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","04",21703,"","N","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5189228",2011,20120726,0109,20110518,1633,"8120","","3","5","7","0109","0","0","0","","0","20X","23RD AV","E 7TH ST","0","","Y","A","-","N","",,,"","",,"","","","N","3",0,3,3,"A","-","09",21801,"A","N","A","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,1,2,0,0,0,0,0,0,"-","-",,
"5189232",2011,20120726,0109,20110520,1917,"8443","1","5","5","7","0109","0","0","0","","0","01X","MARTIN LUTHER KING JR WY","5TH ST","0","","Y","A","-","N","",,,"","",,"","","","N","4",0,3,3,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","Y","","Y","","A","01",0,0,3,0,0,0,0,0,2,"-","-",,
"5189275",2011,20120726,0109,20110521,1850,"8658","2","6","5","7","0109","0","0","0","","0","25X","35TH AV","KANSAS ST","150","S","N","A","-","N","",,,"","",,"","","","N","3",0,1,2,"A","-","11",21950,"B","N","G","B","D","A","H","-","A","D","0","Y","","","","Y","","N","60",0,1,0,0,1,0,0,0,0,"-","-",,
"5189279",2011,20121106,0109,20110523,0955,"8675","1","1","5","7","0109","0","0","0","","0","06X","NORTHGATE AV","27TH ST","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22100,"B","N","B","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5189606",2011,20110722,0109,20110215,1801,"8483T","","2","5","7","0109","0","0","0","","0","","GRAND AV","WELDON AV","151","S","N","B","-","N","",,,"","",,"","","","N","1",1,0,2,"A","-","11",21954,"A","N","G","B","E","A","H","-","C","D","0","Y","","","","Y","","N","60",0,0,0,1,0,0,0,0,0,"-","-",,
"5189950",2011,20130326,9370,20110414,1958,"018843","","4","2","7","0109","0","1","1","","2","178","RT 880","WEST GRAND AV","2293","S","N","A","-","Y","ALA",4,880,"-","R",34.32,"H","-","N","Y","1",1,1,2,"A","-","01",23152,"A","N","C","C","A","A","H","-","B","D","1","","","","","Y","Y","A","01",1,0,0,0,0,0,0,0,0,"-","-",37.48528,122.17598
"5192342",2011,20121018,9335,20110527,0405,"020011","","5","3","7","0109","0","1","1","","1","082","RT 80","TOLL PLAZA","3696","W","N","A","-","Y","ALA",4,80,"-","-",1.29,"H","-","W","Y","0",0,0,2,"A","-","01",23152,"A","M","B","C","A","A","H","-","C","D","4","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-",37.82146,122.32159
"5192346",2011,20121005,9335,20110527,0407,"020011","","5","3","7","0109","0","1","1","","1","082","RT 80","SAN FRANCISCO/ALAMEDA COUTNY LINE","150","E","N","A","-","Y","ALA",4,80,"-","-",.03,"H","-","W","Y","3",0,1,1,"A","-","01",23152,"A","M","E","I","A","A","H","-","C","D","4","","","","","Y","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-",37.81771,122.34798
"5192642",2011,20120615,0109,20110224,1815,"8223","","4","5","7","0109","0","0","0","","0","20X","FRUITVALE AV","INTERNATIONAL BL","0","","Y","B","C","N","",,,"","",,"","","","N","4",0,1,2,"A","-","10",21950,"A","N","G","B","B","B","H","-","C","A","0","Y","","","","Y","","A","01",0,0,1,0,1,0,0,0,0,"-","-",,
"5192670",2011,20120615,0109,20110218,0853,"8170","2","5","5","7","0109","0","0","0","","0","19X","E 15TH ST","5TH AV","0","","Y","B","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","09",21800,"D","N","D","C","A","A","H","-","A","B","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5192705",2011,20120409,0109,20110224,1855,"8265","","4","5","7","0109","0","0","0","","0","","MACARTHUR BL","35TH AV","100","N","N","C","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","03",22350,"","N","B","C","A","B","H","-","C","A","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"5193056",2011,20121004,0109,20110526,1215,"8367","","4","5","7","0109","0","0","0","","0","33X","SAN LEANDRO ST","85TH AV","600","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","B","E","A","A","H","-","A","D","0","","","","Y","Y","","F","27",0,0,0,0,0,0,0,0,0,"-","-",,
"5193084",2011,20120927,0109,20110427,1825,"8513","1","3","5","7","0109","0","0","0","","0","15X","E 18TH ST","PARK BL","144","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","N","B","C","A","A","H","-","A","D","0","","","","","Y","","I","20",0,0,0,0,0,0,0,0,0,"-","-",,
"5193100",2011,20120613,0109,20110206,1712,"8706","3","7","5","7","0109","0","0","0","","0","33X","ELMHURST AV","D ST","30","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","01",23152,"A","M","C","E","A","A","H","-","A","D","0","","","","","Y","Y","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5193104",2011,20120615,0109,20110206,1713,"8706","3","7","5","7","0109","0","0","0","","0","33X","ELMHURST AV","D ST","35","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","01",23152,"A","M","D","E","A","A","H","-","A","D","0","","","","","Y","Y","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5193108",2011,20121016,0109,20110613,1108,"8606","1","1","5","7","0109","0","0","0","","0","03X","8TH ST","OAK ST","0","","Y","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","D","22",0,0,1,0,0,0,0,0,0,"-","-",,
"5193112",2011,20120424,0109,20110331,0949,"8217","1","4","5","7","0109","0","0","0","","0","09X","PIEDMONT AV","41ST ST","0","","Y","A","-","N","",,,"","",,"","","","N","4",0,1,3,"A","-","09",21801,"A","N","D","E","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"5193116",2011,20120927,0109,20110402,1044,"8190","3","6","5","7","0109","0","0","0","","0","15X","E 18TH ST","3RD AV","123","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","N","B","E","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5193120",2011,20120912,0109,20110407,1320,"8221","2","4","5","7","0109","0","0","0","","0","19X","E 12TH ST","6TH AV","54","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","17",22517,"","N","B","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5193447",2011,20130115,0109,20110608,1435,"8023","","3","5","7","0109","0","0","0","","0","17X","MACARTHUR BL","PARK BL","0","","Y","A","-","Y","ALA",4,580,"-","-",42.901,"R","4","E","N","0",0,0,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5193451",2011,20121121,0109,20110610,1133,"8779","3","5","5","7","0109","0","0","0","","0","33X","84TH AV","D ST","30","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","N","C","E","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5193455",2011,20130117,0109,20110621,0818,"8210","3","2","5","7","0109","0","0","0","","0","26X","SAN LEANDRO ST","73RD AV","84","E","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"D","-","00",,"","N","B","C","A","A","H","-","A","A","0","","","","Y","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5193459",2011,20121017,0109,20110606,0932,"8217","1","1","5","7","0109","0","0","0","","0","12X","MARTIN LUTHER KING JR WY","51ST ST","305","S","N","C","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","07",21658,"A","N","D","-","A","B","H","-","A","D","0","","","","Y","Y","","F","26",0,0,1,0,0,0,0,0,0,"-","-",,
"5193463",2011,20121121,0109,20110623,1307,"7348","1","4","5","7","0109","0","0","0","","0","01X","5TH ST","MARTIN LUTHER KING JR WY","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22100,"B","N","B","C","A","A","H","-","A","A","0","","","Y","Y","Y","","F","26",0,0,0,0,0,0,0,0,0,"-","-",,
"5193467",2011,20120824,0109,20110618,1407,"8895","","6","5","7","0109","0","0","0","","0","02X","8TH ST","MANDELA PKWY","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","12",21453,"A","M","D","C","A","A","H","-","A","A","0","","","","","Y","","A","08",0,0,1,0,0,0,0,0,0,"-","-",,
"5193556",2011,20121009,0109,20110607,0155,"7993","3","2","5","7","0109","0","0","0","","0","29X","64TH AV","BUENA VENTURA AV","30","S","N","A","-","N","",,,"","",,"","","","Y","2",0,2,3,"A","-","03",22350,"","N","E","E","A","A","H","-","C","D","0","","","","","Y","","A","01",1,0,1,0,0,0,0,0,0,"-","-",,
"5193588",2011,20120912,0109,20110407,1018,"8106","2","4","5","7","0109","0","0","0","","0","17Y","BEAUMONT AV","MACARTHUR BL","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"5193592",2011,20121107,0109,20110615,0930,"8190","3","3","5","7","0109","0","0","0","","0","17X","13TH AV","33RD ST","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","N","B","E","A","A","H","-","A","D","0","","","","Y","Y","","J","41",0,0,0,0,0,0,0,0,0,"-","-",,
"5193596",2011,20121101,0109,20110619,2016,"8902","2","7","5","7","0109","0","0","0","","0","19X","INTERNATIONAL BL","19TH AV","0","","Y","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","09",21801,"A","N","B","C","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5193661",2011,20121009,0109,20110611,0156,"8921","1","6","5","7","0109","0","0","0","","0","004","BROADWAY","21ST ST","40","S","N","A","-","N","",,,"","",,"","","","N","4",0,1,3,"A","-","08",22107,"","N","B","E","A","A","H","-","C","D","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"5193665",2011,20121101,0109,20110609,1230,"7910","2","4","5","7","0109","0","0","0","","0","23X","FRUITVALE AV","E 13TH ST","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","09",21801,"A","N","D","C","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5194035",2011,20121102,0109,20110604,2329,"8900","2","6","5","7","0109","0","0","0","","0","22X","FRUITVALE AV","DAMUTH ST","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,2,3,"A","-","09",21802,"A","M","G","C","A","A","H","-","C","D","0","","","","","Y","","A","01",0,0,2,0,0,0,0,0,0,"-","-",,
"5194059",2011,20121030,0109,20110624,1321,"8606","1","5","5","7","0109","0","0","0","","0","03X","JACKSON ST","6TH ST","0","","Y","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5194063",2011,20121030,0109,20110616,2350,"7767","","4","5","7","0109","0","0","0","","0","22X","MACARTHUR BL","LINCOLN AV","15","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","N","D","C","A","A","H","-","C","A","0","","","","Y","Y","","F","27",0,0,0,0,0,0,0,0,0,"-","-",,
"5194287",2011,20121026,0109,20110525,1400,"8363","1","3","5","7","0109","0","0","0","","0","03X","7TH ST","MADISON ST","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194291",2011,20121026,0109,20110523,1057,"8790","1","1","5","7","0109","0","0","0","","0","05Y","MARITIME ST","7TH ST","100","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","N","B","C","A","A","H","-","A","D","0","","","","Y","Y","","F","25",0,0,0,0,0,0,0,0,0,"-","-",,
"5194295",2011,20121031,0109,20110517,1450,"8265","3","2","5","7","0109","0","0","0","","0","31X","BALDWIN ST","HEGENBERGER RD","300","E","N","B","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","09",21801,"A","N","B","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194299",2011,20121026,0109,20110523,1117,"7940","2","1","5","7","0109","0","0","0","","0","13X","THORNHILL BL","SNAKE RD","0","","Y","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","05",21650,"","N","A","C","A","A","H","-","A","A","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"5194323",2011,20121008,0109,20110521,2150,"7635","3","6","5","7","0109","0","0","0","","0","16Y","PARK BL","WELLINGTON ST","75","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","M","B","C","A","A","H","-","C","D","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"5194327",2011,20121008,0109,20110522,0045,"9052","2","7","5","7","0109","0","0","0","","0","023","39TH AV","E 17TH ST","31","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,3,"A","-","03",22350,"","M","B","E","A","A","H","-","C","D","0","","","","","Y","","-","99",0,0,0,0,0,0,0,0,0,"-","-",,
"5194331",2011,20121008,0109,20110521,1703,"8775","1","6","5","7","0109","0","0","0","","0","005","WEST GRAND AV","FILBERT ST","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,1,"A","-","08",22107,"","M","E","I","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194334",2011,20121029,0109,20110502,0345,"7975","1","1","5","7","0109","0","0","0","","0","10X","63RD ST","MARSHALL ST","30","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","N","B","E","A","A","H","-","C","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5194338",2011,20121019,0109,20110520,1630,"8284","2","5","5","7","0109","0","0","0","","0","22X","WHITTLE AV","TIFFIN RD","500","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","03",22350,"","M","C","E","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194342",2011,20121019,0109,20110520,1940,"8390","2","5","5","7","0109","0","0","0","","0","08X","LOWELL ST","GRACE ST","15","S","N","A","-","N","",,,"","",,"","","","Y","0",0,0,1,"A","-","08",22107,"","M","E","I","A","A","H","-","A","D","0","","","","","Y","","A","07",0,0,0,0,0,0,0,0,0,"-","-",,
"5194346",2011,20121019,0109,20110521,1400,"8466","3","6","5","7","0109","0","0","0","","0","30X","INTERNATIONAL BL","81ST AV","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","09",21801,"A","M","B","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194350",2011,20121019,0109,20110521,0006,"9063","3","6","5","7","0109","0","0","0","","0","30X","74TH AV","74TH AV 2631","0","","-","B","-","N","",,,"","",,"","","","N","0",0,0,3,"A","-","08",22107,"","M","B","C","A","A","H","-","C","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194354",2011,20121019,0109,20110524,0245,"8038","1","2","5","7","0109","0","0","0","","0","02X","ADELINE ST","3RD ST","270","S","N","A","-","N","",,,"","",,"","","","Y","0",0,0,1,"A","-","08",22107,"","M","B","I","A","A","H","-","C","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194358",2011,20120725,0109,20110523,0305,"8113","3","1","5","7","0109","0","0","0","","0","27X","BANCROFT AV","FAIRFAX AV","200","E","N","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","08",22107,"","M","B","E","A","A","H","-","C","D","0","","","","","Y","","-","99",0,0,1,0,0,0,0,0,0,"-","-",,
"5194362",2011,20121019,0109,20110523,1600,"8284","2","1","5","7","0109","0","0","0","","0","24X","BARTLETT ST","DAVIS ST","80","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,3,"A","-","03",22350,"","M","C","E","A","A","H","-","A","D","0","","","","","Y","","A","08",0,0,0,0,0,0,0,0,0,"-","-",,
"5194366",2011,20121019,0109,20110525,0025,"8368","2","3","5","7","0109","0","0","0","","0","25X","MACARTHUR BL","HIGH ST","25","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,1,"A","-","- ",,"","M","A","I","A","A","H","-","C","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194370",2011,20121019,0109,20110525,0040,"8396","3","3","5","7","0109","0","0","0","","0","34X","PLYMOUTH ST","82ND AV","30","E","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","08",22107,"","M","B","E","A","A","H","-","C","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194374",2011,20121019,0109,20110522,1136,"8606","1","7","5","7","0109","0","0","0","","0","03X","12TH ST","HARRISON ST","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","12",21453,"A","M","D","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194378",2011,20121019,0109,20110524,2155,"8658","2","2","5","7","0109","0","0","0","","0","23X","35TH AV","E 18TH ST","10","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","M","B","C","A","A","H","-","C","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194382",2011,20120725,0109,20110522,0115,"8706","3","7","5","7","0109","0","0","0","","0","35X","MACARTHUR BL","90TH AV","0","","Y","A","-","N","",,,"","",,"","","","Y","4",0,1,2,"A","-","09",21801,"A","M","D","-","A","A","H","-","C","A","0","","","Y","","Y","","A","01",0,0,1,0,0,0,0,0,1,"-","-",,
"5194384",2011,20121019,9335,20110507,0525,"20132","","6","3","7","0109","0","1","1","","2","084","RT 80","ALAMEDA CO LINE","2640","E","N","A","-","Y","ALA",4,80,"-","-",.5,"H","-","E","Y","0",0,0,1,"A","-","08",22107,"","N","E","I","A","A","H","-","B","D","4","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",37.81945,122.34197
"5194386",2011,20120725,0109,20110523,2045,"8706","3","1","5","7","0109","0","0","0","","0","32X","98TH AV","C ST","0","","Y","A","-","N","",,,"","",,"","","","N","4",0,1,3,"A","-","03",22350,"","M","D","C","A","A","H","-","C","A","0","","","","","Y","","A","01",0,0,1,0,0,0,0,0,0,"-","-",,
"5194390",2011,20121019,0109,20110523,1929,"8842","1","1","5","7","0109","0","0","0","","0","07X","24TH ST","CHESTNUT ST","10","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,4,"A","-","08",22107,"","M","C","C","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194394",2011,20121019,0109,20110521,1200,"8630","2","6","5","7","0109","0","0","0","","0","22X","35TH AV","WISCONSIN ST","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","12",22450,"A","M","D","C","A","A","H","-","A","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194398",2011,20121019,0109,20110521,0140,"8921","1","6","5","7","0109","0","0","0","","0","04X","WEST GRAND AV","NORTHGATE AV","0","","-","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","12",21453,"A","M","D","C","A","A","H","-","C","A","0","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5194597",2011,20120827,0109,20110218,1450,"8645","3","5","5","7","0109","0","0","0","","0","31Y","RT 880","HEGENBERGER RD","0","","Y","C","-","Y","ALA",4,880,"-","-",25.678,"R","1","S","N","0",0,0,2,"A","-","03",22350,"","N","C","C","A","B","H","-","A","A","0","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"EF","-",,
"5195282",2011,20121017,0109,20110527,1205,"8414","1","5","5","7","0109","0","0","0","","0","02Y","MIDDLE HARBOR RD","HARBOR RD","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22100,"5","N","D","C","A","A","H","-","A","A","0","","","","Y","Y","","F","27",0,0,0,0,0,0,0,0,0,"-","-",,
"5195286",2011,20121004,0109,20110605,0225,"8347","3","7","5","7","0109","0","0","0","","0","33X","INTERNATIONAL BL","85TH AV","0","","Y","C","-","N","",,,"","",,"","","","N","4",0,2,2,"A","-","09",21801,"A","N","D","C","A","B","H","-","C","A","0","","","","","Y","","D","22",0,0,2,0,0,0,0,0,0,"-","-",,
"5195290",2011,20121026,0109,20110529,1600,"8824","1","7","5","7","0109","0","0","0","","0","10X","MARSHALL ST","59TH ST","200","S","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","H","E","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5195294",2011,20121105,0109,20110604,1438,"8790","1","6","5","7","0109","0","0","0","","0","05Y","MARITIME ST","W MARITIME ST","0","","Y","B","-","N","",,,"","",,"","","","Y","0",0,0,1,"A","-","03",22350,"","N","D","I","A","B","H","-","A","A","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5195298",2011,20130206,0109,20110602,1700,"8023","","4","5","7","0109","0","0","0","","0","14X","WICKSON AV","RAND AV","20","W","N","B","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","13",22515,"B","N","C","E","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5195302",2011,20121011,0109,20110508,1330,"7771","1","7","5","7","0109","0","0","0","","0","13Y","URANUS AV","BROADWAY TER","250","E","N","B","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","13",22515,"B","N","B","E","A","A","H","-","A","D","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5195306",2011,20120928,0109,20110430,1010,"8604","","6","5","7","0109","0","0","0","","0","26X","HIGH ST","WATTLING ST","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","05",21460,"A","N","B","C","A","A","H","-","A","D","0","","","","","Y","","A","08",0,0,0,0,0,0,0,0,0,"-","-",,
"5195310",2011,20120723,0109,20110319,1615,"8854","3","6","5","7","0109","0","0","0","","0","27Y","46TH AV","BANCROFT AV","15","S","N","C","-","N","",,,"","",,"","","","N","0",0,0,3,"A","-","01",23152,"A","M","C","E","A","B","H","-","A","D","0","","","","","Y","Y","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5195314",2011,20121009,0109,20110512,1350,"8107","3","4","5","7","0109","0","0","0","","0","33X","INTERNATIONAL BL","FRUITVALE AV","0","","Y","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","08",22107,"","M","B","C","A","A","H","-","A","A","0","","","","Y","Y","","F","25",0,0,0,0,0,0,0,0,0,"-","-",,
"5195345",2011,20120622,0109,20110213,1717,"8751","3","7","5","7","0109","0","0","0","","0","26Y","INTERNATIONAL BL","58TH AV","30","W","N","A","-","Y","ALA",4,185,"-","-",9.6,"H","-","S","N","4",0,1,2,"A","-","08",22107,"","N","C","E","A","A","H","-","A","A","0","","","","","Y","","-","- ",0,0,1,0,0,0,0,0,0,"-","-",,
"5195349",2011,20120914,0109,20110426,0900,"8243","","2","5","7","0109","0","0","0","","0","30X","CHURCH ST","FOOTHILL BL","51","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","N","B","E","A","A","H","-","A","D","0","","","","","Y","","I","20",0,0,0,0,0,0,0,0,0,"-","-",,
"5195353",2011,20120924,0109,20110410,1300,"8630","","7","5","7","0109","0","0","0","","0","002","36TH AV","INTERNATIONAL BL","25","N","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","21",22106,"","N","B","E","A","A","H","-","A","D","0","","","","","Y","","J","48",0,0,0,0,0,0,0,0,0,"-","-",,
"5195357",2011,20121120,0109,20110607,1400,"8508","","2","5","7","0109","0","0","0","","0","19X","EMBARCADERO","16TH AV","0","","Y","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","09",21802,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5195612",2011,20130122,0109,20110607,1045,"0963","","2","5","7","0109","0","0","0","","0","02X","13TH ST","BRUSH ST","36","W","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","N","B","E","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5195616",2011,20121017,0109,20110606,1635,"8706","3","1","5","7","0109","0","0","0","","0","31Y","HEGENBERGER RD","EDGEWATER DR","400","N","N","A","-","N","",,,"","",,"","","","N","4",0,1,2,"A","-","12",21453,"A","N","D","C","A","A","H","-","A","A","0","","","","","Y","","D","22",0,0,1,0,0,0,0,0,0,"-","-",,
"5195620",2011,20121019,0109,20110514,1650,"8347","2","6","5","7","0109","0","0","0","","0","14X","EUCLID AV","PALM AV","75","E","N","A","-","N","",,,"","",,"","","","N","0",0,0,2,"A","-","08",22107,"","N","B","E","A","A","H","-","A","D","0","","","","","Y","","D","22",0,0,0,0,0,0,0,0,0,"-","-",,
"5195689",2011,20120723,0109,20110309,1120,"8163","","3","5","7","0109","0","0","0","","0","23X","37TH AV","E 9TH ST","60","N","N","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","12",22451,"B","N","D","F","A","A","H","-","C","A","0","","","","","Y","","A","01",0,0,0,0,0,0,0,0,0,"-","-",,
"5196084",2011,20121121,0109,20110609,0137,"7974","1","4","5","7","0109","0","0","0","","0","06X","37TH ST","WEST ST","100","E","N","B","-","N","",,,"","",,"","","","N","0",0,0,3,"D","-","00",,"","M","B","E","A","A","H","-","C","D","0","","","","","Y","","-","- ",0,0,0,0,0,0,0,0,0,"-","-",,
"5196088",2011,20130117,0109,20110603,0007,"8201","2","5","5","7","0109","0","0","0","","0","21Y","E 27TH ST","E 27TH ST 2700","0","","Y","A","-","N","",,,"","",,"","","","Y","0",0,0,2,"A","-","08",22107,"","M","C","C","A","A","H","-","C","A","0","","","","","Y","","A","08",0,0,0,0,0,0,0,0,0,"-","-",,
